model_id,stage,group_id,group_name,parameter,source_value,solved_value,rule,route,fraction,engine_name_original
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,40,diet_import,p,,37.420923840246175,Frozen exporter settings: normalize diet; deterministic defaults; LIM only where still missing.,,,
34_1_Bay_of_Bengal_(1978),routing_scenario,37,3 SM pisc,EE,0.95,0.9148443224294617,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,36,3 SM inv,EE,0.929,0.9045962837837839,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,35,3 Milkfish plus,EE,0.9,0.8003203229479644,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,34,3 L pisc comm,EE,0.9,0.6043093716579305,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,33,3 S pelagics,EE,0.925,0.8921336963913383,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,32,3 Carangids,EE,0.983,0.9167526466558724,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,31,3 L pisc,EE,0.9,0.6900451277802598,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,30,2-3 Indian mackerel,EE,0.934,0.8648868060562365,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,29,2-3 Hilsa,EE,0.935,0.8756198111249481,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,26,2 Macrobenthos,EE,0.847,0.8444104669887278,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,25,2 Crustaceans,EE,0.892,0.8604820261437909,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,24,2 SM pisc,EE,0.95,0.8696191252812424,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,23,2 SM inv,EE,0.95,0.8375297707109561,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,22,2 Milkfish plus,EE,0.95,0.6670320883046971,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,21,2 L pisc comm,EE,0.919,0.3452246054555841,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,20,2 S pelagics,EE,0.95,0.8103572593509389,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,19,2 Carangids,EE,0.92,0.7581501547987617,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,18,2 L pisc,EE,0.9,0.35315616892803514,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,15,1 Macrobenthos,EE,0.8,0.7999997498708618,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,14,1 SM pisc,EE,0.95,0.944140514662508,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,13,1 SM inv,EE,0.95,0.9456336260978669,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,12,1 L pisc comm,EE,0.4,0.320280612244898,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,11,1 S pelagics,EE,0.95,0.9447602708678743,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,10,1 Carangids,EE,0.968,0.8657855477855478,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,9,1 L pisc,EE,0.9,0.8337670017740982,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,8,ML bathy,EE,0.9,0.8591700062842584,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,6,Cephalopods,EE,0.9,0.8711277094317517,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,5,Jellyfish,EE,0.06600000000000017,0.06583600000000012,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,4,Coastal scombrids,EE,0.5980000000000001,0.26320109903841005,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,3,Tuna-like,EE,0.894,0.6467391304347827,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,2,Coastal elasmobranch,EE,0.944,0.46820194665157866,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,1,Oceanic sharks,EE,0.582,0.2541141993717444,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,48,Marlins,catch,0.0011,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,47,Yellowfin tuna,catch,0.0065,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,46,Bigeye tuna,catch,0.004,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,39,3 Macrobenthos,catch,0.010223,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,38,3 Crustaceans,catch,0.070085,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,37,3 SM pisc,catch,0.031763,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,36,3 SM inv,catch,0.043341,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,35,3 Milkfish plus,catch,0.006744,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,34,3 L pisc comm,catch,0.042999,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,33,3 S pelagics,catch,0.046784,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,32,3 Carangids,catch,0.031914,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,31,3 L pisc,catch,0.029437,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,30,2-3 Indian mackerel,catch,0.04793,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,29,2-3 Hilsa,catch,0.03662,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,26,2 Macrobenthos,catch,0.016081,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,25,2 Crustaceans,catch,0.077156,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,24,2 SM pisc,catch,0.031961,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,23,2 SM inv,catch,0.092747,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,22,2 Milkfish plus,catch,0.015004,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,21,2 L pisc comm,catch,0.076742,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,20,2 S pelagics,catch,0.108124,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,19,2 Carangids,catch,0.020911,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,18,2 L pisc,catch,0.062612,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,15,1 Macrobenthos,catch,3.07e-07,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,14,1 SM pisc,catch,0.000223,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,13,1 SM inv,catch,0.000348,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,12,1 L pisc comm,catch,0.00075,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,11,1 S pelagics,catch,0.000341,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,10,1 Carangids,catch,0.000877,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,9,1 L pisc,catch,0.000448,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,8,ML bathy,catch,0.003463,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,6,Cephalopods,catch,0.019714,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,5,Jellyfish,catch,0.000246,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,4,Coastal scombrids,catch,0.029259,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,3,Tuna-like,catch,0.017061,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,2,Coastal elasmobranch,catch,0.025531,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,1,Oceanic sharks,catch,0.016492,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,49,Detritus,growth,1189.0453202198871,1190.0708515268868,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SM,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,48,Marlins,catch,0.0011,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,47,Yellowfin tuna,catch,0.0065,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,46,Bigeye tuna,catch,0.004,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,39,3 Macrobenthos,catch,0.010223,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,38,3 Crustaceans,catch,0.070085,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,37,3 SM pisc,catch,0.031763,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,36,3 SM inv,catch,0.043341,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,35,3 Milkfish plus,catch,0.006744,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,34,3 L pisc comm,catch,0.042999,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,33,3 S pelagics,catch,0.046784,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,32,3 Carangids,catch,0.031914,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,31,3 L pisc,catch,0.029437,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,30,2-3 Indian mackerel,catch,0.04793,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,29,2-3 Hilsa,catch,0.03662,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,26,2 Macrobenthos,catch,0.016081,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,25,2 Crustaceans,catch,0.077156,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,24,2 SM pisc,catch,0.031961,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,23,2 SM inv,catch,0.092747,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,22,2 Milkfish plus,catch,0.015004,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,21,2 L pisc comm,catch,0.076742,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,20,2 S pelagics,catch,0.108124,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,19,2 Carangids,catch,0.020911,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,18,2 L pisc,catch,0.062612,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,15,1 Macrobenthos,catch,3.07e-07,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,14,1 SM pisc,catch,0.000223,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,13,1 SM inv,catch,0.000348,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,12,1 L pisc comm,catch,0.00075,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,11,1 S pelagics,catch,0.000341,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,10,1 Carangids,catch,0.000877,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,9,1 L pisc,catch,0.000448,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,8,ML bathy,catch,0.003463,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,6,Cephalopods,catch,0.019714,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,1.0,
34_1_Bay_of_Bengal_(1978),routing_scenario,5,Jellyfish,catch,0.000246,0.0,"Freeze completed living P,Q,diet,predation,accumulation,migration. Solve EE for SM; detritus accumulation absorbs the change in routed inflow at fixed detritus predation. No new consumption is assumed.",SE,1.0,
